Artist,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,months_on_chart,eng_line_ratio,eng_word_ratio,company,gender
G-Dragon,Crayon,0.718,0.934,11,-3.787,0,0.169,0.046,0,0.687,0.308,132.017,196920,4,29.83333333,6,0.56122449,0.626139818,YG,Male
G-Dragon,레옹,0.718,0.934,11,-3.787,0,0.169,0.046,0,0.687,0.308,132.017,196920,4,20.6,5,0.333333333,0.311111111,YG,Male
G-Dragon,With U,0.6,0.678,11,-6.894,1,0.0372,0.0311,0,0.338,0.326,123.991,242677,4,50,1,1,0.951612903,YG,Male
G-Dragon,어쩜 좋아,0.764,0.47,4,-5.642,0,0.0433,0.533,0,0.133,0.801,119.886,199629,4,50,1,0,0,YG,Male
G-Dragon,그XX,0.764,0.47,4,-5.642,0,0.0433,0.533,0,0.133,0.801,119.886,199629,4,27,4,0,0,YG,Male
G-Dragon,시작이 좋아 (Feat. 강민희 Of 미스에스),0.742,0.792,5,-4.713,1,0.0651,0.138,0,0.0704,0.78,123.001,207090,4,24.33333333,3,0.071428571,0.086956522,YG,Male
G-Dragon,니가 아니었기를 (Narr. 버벌진트),0.742,0.792,5,-4.713,1,0.0651,0.138,0,0.0704,0.78,123.001,207090,4,50,1,0.009615385,0.068862275,YG,Male
G-Dragon,Today (Feat. 김종완 Of Nell),0.749,0.846,4,-3.882,1,0.0536,0.109,0,0.662,0.896,126.994,219005,4,49,2,0.396825397,0.303703704,YG,Male
G-Dragon,Part 2,0.72,0.692,2,-5.308,1,0.0414,0.352,0,0.123,0.781,140.111,239714,4,29.66666667,3,0.098901099,0.174496644,YG,Male
HEIZE,2021,0.468,0.637,10,-7.618,0,0.216,0.862,0,0.384,0.123,87.998,230187,4,32.4,5,0,0,P NATION,Female
HEIZE,헤픈 우연,0.704,0.674,9,-4.972,0,0.0799,0.168,0,0.341,0.565,112.893,193560,4,16,8,0.095238095,0.15625,P NATION,Female
HEIZE,처음처럼 (Feat. 개리),0.538,0.503,11,-5.127,0,0.0283,0.752,0,0.198,0.665,109.945,198027,4,50,1,0.178571429,0.125,P NATION,Female
HEIZE,작사가,0.566,0.628,11,-5.493,0,0.0574,0.721,1.14E-05,0.352,0.5,139.569,196120,4,50,1,0.11627907,0.098765432,P NATION,Female
HEIZE,떨어지는 낙엽까지도,0.397,0.573,1,-6.769,1,0.0918,0.596,1.45E-06,0.379,0.37,93.781,202933,4,31.33333333,3,0,0,P NATION,Female
HEIZE,Prod. SUGA,0.629,0.736,7,-4.672,1,0.0401,0.039,0,0.333,0.308,97.883,199216,4,32,4,0.19047619,0.151041667,P NATION,Female
HEIZE,첫눈에,0.691,0.728,4,-5.41,0,0.0418,0.168,1.88E-05,0.0735,0.239,104.982,205523,4,32.25,4,0,0,P NATION,Female
HEIZE,Jenga (Feat. Gaeko),0.711,0.73,1,-4.979,0,0.0436,0.269,2.34E-06,0.109,0.604,93.015,210158,4,30,5,0.333333333,0.277272727,P NATION,Female
HEIZE,괜찮냐고,0.455,0.522,11,-6.959,1,0.0429,0.658,0.000119,0.113,0.166,72.177,231186,4,37.5,2,0,0,P NATION,Female
HEIZE,내가 더 나빠,0.611,0.635,0,-4.871,1,0.0337,0.37,0,0.138,0.364,136.026,238023,4,30.66666667,3,0,0,P NATION,Female
HEIZE,With. DAVII,0.814,0.528,9,-5.998,0,0.0687,0.327,0,0.111,0.633,120.015,208362,3,50,1,0.014705882,0.008163265,P NATION,Female
HEIZE,MIANHAE,0.708,0.676,6,-5.856,0,0.0316,0.458,9.66E-05,0.186,0.491,118.984,217596,4,50,1,0.05,0.041176471,P NATION,Female
HEIZE,좋았을걸,0.408,0.586,8,-6.735,0,0.0444,0.561,0,0.0974,0.32,140.821,222566,4,50,2,0,0,P NATION,Female
HEIZE,널 너무 모르고,0.699,0.562,4,-5.573,0,0.253,0.213,0,0.42,0.471,104.995,189410,4,32,9,0.075471698,0.089201878,P NATION,Female
HEIZE,먹구름 (Feat. nafla),0.893,0.714,1,-5.428,1,0.0444,0.0693,1.01E-05,0.0519,0.832,104.975,167944,4,45,1,0.120689655,0.117370892,P NATION,Female
HEIZE,비도 오고 그래서 (Feat. 신용재),0.509,0.502,1,-6.972,0,0.0915,0.765,0,0.396,0.341,79.16,205312,4,32.52941176,17,0,0,P NATION,Female
HEIZE,Round and round (Feat. 한수지),0.604,0.687,0,-5.13,0,0.0327,0.757,0.234,0.0718,0.504,119.992,201659,4,47,3,1,0.958333333,P NATION,Female
HEIZE,저 별,0.532,0.471,2,-6.375,1,0.061,0.573,0,0.38,0.306,67.373,218280,4,32.57142857,7,0.034482759,0.024193548,P NATION,Female
HEIZE,Lil' Something,0.748,0.876,10,-3.932,0,0.0829,0.173,0,0.102,0.791,117.971,200833,4,40,2,0.060606061,0.052805281,P NATION,Female
MOMOLAND,BAAM,0.725,0.94,5,-2.32,0,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475,4,33.75,4,0.280898876,0.242331288,MLD,Female
MOMOLAND,뿜뿜,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,4,23.9,10,0.196721311,0.276978417,MLD,Female
iKON,오늘 모해 (#WYD),0.633,0.725,4,-5.122,1,0.0616,0.365,0,0.17,0.238,99.894,211144,4,36,2,0.105263158,0.119047619,YG,Male
TAEYANG,기도 (Feat. Teddy),0.646,0.772,10,-5.235,0,0.0651,0.0133,0,0.0804,0.565,142.934,220733,4,50,1,0.270588235,0.3046875,YG,Male
TAEYANG,내가 사랑한 너 너를 사랑한 나 (Duet 비비안),0.773,0.581,5,-4.28,0,0.0328,0.108,0,0.0666,0.906,124.968,193227,4,50,1,0,0,YG,Male
PRISTIN,WEE WOO,0.834,0.917,10,-2.838,1,0.0982,0.0895,0.000167,0.0532,0.699,129.981,192830,4,50,1,0.318181818,0.299270073,Pledis,Female
AESPA,Savage,0.727,0.879,9,-1.167,1,0.129,0.124,1.17E-05,0.244,0.671,146.959,238144,4,6.333333333,3,0.348484848,0.461089494,SM,Female
AESPA,Next Level,0.82,0.852,11,-2.567,0,0.166,0.488,5.94E-06,0.0907,0.82,109.036,221573,4,8.625,8,0.463414634,0.433962264,SM,Female
Crush,둘만의 세상으로 가,0.422,0.378,5,-7.594,1,0.031,0.843,0,0.11,0.257,95.508,221909,4,30.5,4,0,0,P NATION,Male
Crush,잊을만하면,0.84,0.519,7,-4.44,0,0.0447,0.565,0,0.073,0.886,88.979,237412,4,34.5,4,0.212765957,0.251141553,P NATION,Male
Crush,내 편이 돼줘,0.351,0.577,5,-8.326,1,0.119,0.611,0.000165,0.205,0.444,175.658,213321,4,50,2,0.133333333,0.169811321,P NATION,Male
Crush,어떻게 지내,0.634,0.402,0,-9.011,1,0.0313,0.85,7.33E-06,0.0678,0.248,85.005,231572,4,32.2,5,0.064516129,0.102362205,P NATION,Male
Crush,woo ah,0.663,0.598,6,-8.103,0,0.0551,0.399,0,0.139,0.58,140.005,221835,4,28.66666667,3,0.178571429,0.273148148,P NATION,Male
Crush,Just,0.754,0.264,3,-10.956,1,0.0935,0.594,0.000132,0.107,0.184,86.004,192630,4,31.75,8,0.111111111,0.030534351,P NATION,Male
Beenzino,Boogie On & On,0.769,0.672,5,-3.758,0,0.0545,0.0489,0,0.136,0.786,120.038,211252,4,48.6,5,0.337837838,0.398089172,Illionaire Records,Male
Beenzino,"사라질것들 (Feat. 이소라, Beenzino)",0.769,0.672,5,-3.758,0,0.0545,0.0489,0,0.136,0.786,120.038,211252,4,23,1,0.044444444,0.079268293,Illionaire Records,Male
Beenzino,So What,0.666,0.793,1,-4.103,1,0.0666,0.353,0,0.0636,0.678,125.032,185991,4,36.66666667,3,0,0,Illionaire Records,Male
Beenzino,No Matter What,0.666,0.793,1,-4.103,1,0.0666,0.353,0,0.0636,0.678,125.032,185991,4,48.5,2,0.368421053,0.47311828,Illionaire Records,Male
Basick,이 거지같은 말 (With 정엽 Of 브라운 아이드 소울),0.756,0.764,1,-3.912,1,0.0934,0.0363,0,0.333,0.373,111.986,799133,4,20.33333333,3,0,0,CJ E&M,Male
Basick,연락해 (Feat. 화사),0.754,0.894,1,-2.783,1,0.105,0.164,0,0.103,0.894,139.98,212896,4,50,1,0.135135135,0.174657534,CJ E&M,Male
Basick,Okey Dokey,0.828,0.61,1,-4.23,1,0.0528,0.00544,0,0.158,0.311,126.011,248203,4,38,8,0.322222222,0.411594203,CJ E&M,Male
Basick,좋은 날 (Feat. 거미),0.647,0.865,9,-3.899,1,0.272,0.377,0,0.119,0.697,80.042,254812,4,50,1,0.145631068,0.130319149,CJ E&M,Male
Basick,Joo,0.453,0.76,4,-3.241,0,0.303,0.188,0,0.185,0.43,87.358,249318,4,50,3,0,0,CJ E&M,Male
Mad Clown,사랑은 지옥에서 온 개 (Feat. 수란),0.491,0.908,6,-2.736,0,0.385,0.0718,0,0.102,0.881,170.88,215560,4,50,1,0.025316456,0.017910448,Starship,Male
Mad Clown,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),0.635,0.775,6,-3.382,0,0.237,0.24,0,0.421,0.81,93.497,215904,4,30.2,5,0.031914894,0.018348624,Starship,Male
Mad Clown,거짓말 (Feat. 이해리 Of 다비치),0.542,0.761,6,-4.748,1,0.262,0.329,0,0.371,0.699,76.627,254585,4,43.5,2,0,0,Starship,Male
Mad Clown,그게 뭐라고,0.565,0.658,10,-5.36,1,0.221,0.678,0,0.254,0.739,87.012,202507,4,49.5,2,0,0,Starship,Male
Mad Clown,다시 너를,0.527,0.809,5,-4.427,1,0.182,0.522,0,0.279,0.354,72.738,235727,4,28.6,5,0.207792208,0.155234657,Starship,Male
Mad Clown,Like Romance Comics,0.643,0.574,4,-6.019,0,0.365,0.124,0,0.426,0.622,78.948,203679,4,50,1,0.075,0.116504854,Starship,Male
Mad Clown,Sour Grapes,0.767,0.885,8,-2.956,0,0.279,0.116,0,0.145,0.831,92.95,234000,4,26.8,5,0.046511628,0.034168565,Starship,Male
Mad Clown,Fire,0.792,0.864,9,-3.19,1,0.25,0.0914,0,0.142,0.646,113.061,211112,4,26.16666667,6,0.072289157,0.089385475,Starship,Male
Mad Clown,Hide And Seek,0.693,0.785,11,-4.781,1,0.126,0.32,0,0.397,0.479,130.529,252000,4,50,1,0,0,Starship,Male
Mad Clown,견딜만해 (Feat. 효린 Of 씨스타),0.548,0.72,5,-5.5,1,0.203,0.356,0,0.642,0.691,157.467,225411,4,9,2,0.125,0.119186047,Starship,Male
Mad Clown,스토커 (Feat. 크루셜스타),0.531,0.855,6,-4.188,0,0.366,0.168,0,0.381,0.775,175.214,215249,4,44,2,0,0,Starship,Male
Mad Clown,Stupid In Love,0.67,0.949,1,-1.299,0,0.284,0.323,0,0.13,0.633,143.824,249497,4,31.66666667,9,0.019607843,0.023746702,Starship,Male
Dynamicduo,봉제선 (Feat. 수란),0.561,0.624,5,-5.06,0,0.0584,0.748,0,0.0855,0.307,123.171,259475,4,50,1,0,0,Amoeba Culture,Male
Dynamicduo,기다렸다 가,0.68,0.593,1,-6.496,1,0.176,0.328,0,0.105,0.399,94.007,231679,4,37.6,5,0,0,Amoeba Culture,Male
Dynamicduo,SsSs,0.793,0.56,7,-6.651,1,0.0668,0.371,0,0.121,0.769,108.994,260628,4,30.4,5,0.022727273,0.024489796,Amoeba Culture,Male
Dynamicduo,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",0.446,0.764,2,-6.479,1,0.181,0.057,0,0.141,0.576,152.604,316944,4,37.61538462,13,0.034482759,0.008733624,Amoeba Culture,Male
Dynamicduo,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",0.446,0.764,2,-6.479,1,0.181,0.057,0,0.141,0.576,152.604,316944,4,49.5,10,0.294871795,0.2890625,Amoeba Culture,Male
Dynamicduo,Beyond The Wall (Feat. Supreme Team),0.76,0.869,4,-2.725,0,0.0801,0.123,0,0.106,0.854,111.96,211533,4,46,3,0.058823529,0.024590164,Amoeba Culture,Male
Dynamicduo,미안해,0.788,0.873,1,-4.869,0,0.0987,0.152,0,0.0909,0.756,110,197893,4,37,1,0,0,Amoeba Culture,Male
Dynamicduo,Heartbreaker (Feat. JW Of Nell),0.704,0.859,11,-4.338,0,0.212,0.378,0,0.135,0.745,97.001,240347,4,50,1,0.05,0.072072072,Amoeba Culture,Male
Gaeko,마음이 그래,0.536,0.419,3,-8.181,1,0.0753,0.765,0,0.186,0.225,115.836,221053,4,50,1,0,0,Amoeba Culture,Male
Gaeko,코끼리 (Feat. RM),0.543,0.774,10,-5.798,0,0.308,0.171,0,0.13,0.556,92.957,256425,3,50,1,0.074468085,0.098360656,Amoeba Culture,Male
Gaeko,"Cheers (Feat. Beenzino, Babylon)",0.476,0.86,7,-3.729,1,0.258,0.134,0,0.156,0.575,89.703,224061,4,50,2,0.223404255,0.236914601,Amoeba Culture,Male
Gaeko,될 대로 되라고 해 (느낌 So Good),0.73,0.912,2,-2.968,1,0.322,0.012,0,0.281,0.829,126.948,242245,4,43.66666667,3,0.076190476,0.085642317,Amoeba Culture,Male
Drunken Tiger ,행복의 조건,0.703,0.758,0,-4.859,1,0.326,0.226,0,0.177,0.436,94.804,209737,4,50,1,0,0.011673152,Jungle,Male
Swings,flex (Prod. By 기리보이),0.871,0.786,7,-2.28,1,0.0846,0.177,0,0.0548,0.948,146.938,226198,4,41.33333333,9,0.195652174,0.134939759,Indigo,Male
Swings,Fallin' (Feat. 박재범),0.504,0.733,1,-6.027,0,0.081,0.627,0,0.115,0.277,79.94,233810,4,50,1,0.109090909,0.0781893,Indigo,Male
Swings,"A Real Lady (Feat. Beenzino, Gray & Zion.T)",0.726,0.877,6,-3.73,0,0.365,0.321,0,0.342,0.895,92.97,189792,4,49.66666667,3,0.206896552,0.201058201,Indigo,Male
Swings,줄래 (Feat. 서인국),0.67,0.924,11,-2.545,0,0.215,0.237,0,0.344,0.856,94.039,208444,4,50,1,0.063829787,0.078787879,Indigo,Male
Epik High,내 마음 들리나요 (Feat. 이하이),0.694,0.592,7,-6.406,1,0.0367,0.742,0,0.124,0.305,95.047,248144,4,50,1,0.268656716,0.32,YG,Male
BewhY,Prod. by GRAY,0.695,0.83,4,-2.124,0,0.251,0.0657,0,0.332,0.844,117.927,191540,4,31.88888889,9,0.277227723,0.305232558,Dejavu,Male
San E,mohae,0.745,0.724,5,-2.194,0,0.065,0.463,7.12E-05,0.405,0.766,141.951,203711,4,44,3,0.042857143,0.023411371,Brand New Music,Male
San E,BAD YEAR,0.731,0.736,1,-5.22,1,0.148,0.437,0,0.481,0.653,145.956,198174,4,40.33333333,3,0.428571429,0.414698163,Brand New Music,Male
San E,달고나,0.807,0.71,1,-4.107,1,0.0683,0.174,0,0.186,0.56,104.033,199554,4,35.66666667,3,0.173333333,0.178294574,Brand New Music,Male
San E,Sour Grapes,0.767,0.885,8,-2.956,0,0.279,0.116,0,0.145,0.831,92.95,234000,4,26.8,5,0.046511628,0.034168565,Brand New Music,Male
San E,Coach Me (Feat. 주헌),0.695,0.872,5,-3.411,1,0.285,0.172,0,0.223,0.785,149.882,220954,4,34,1,0.339805825,0.369230769,Brand New Music,Male
San E,Body Language (Feat. 범키),0.814,0.816,7,-3.126,1,0.154,0.443,0,0.493,0.863,136.016,216814,4,48,1,0,0,Brand New Music,Male
San E,모두가 내 발아래 (Feat. MC그리),0.748,0.805,5,-2.682,0,0.275,0.379,0,0.0546,0.768,130.224,245787,4,50,2,0,0,Brand New Music,Male
San E,그 아버지에 그 아들,0.716,0.827,6,-5.202,1,0.333,0.574,0,0.173,0.733,91.03,230429,4,50,1,0.010309278,0.011142061,Brand New Music,Male
San E,"어디서 잤어 (Feat. 버벌진트, 스윙스)",0.725,0.895,6,-2.227,1,0.127,0.0486,0,0.115,0.765,94.997,201214,4,29,3,0.234042553,0.31122449,Brand New Music,Male
Nafla,"공상과학기술 (Feat. 기리보이, 스윙스) (Prod. 기리보이)",0.682,0.741,7,-4.338,1,0.128,0.176,0,0.198,0.575,79.967,165386,4,50,1,0.287581699,0.28,MKIT RAIN,Male
GIRIBOY,을 (Feat. BIG Naughty (서동현)),0.788,0.577,6,-5.205,1,0.214,0.74,0,0.412,0.816,80,178573,4,50,1,0.030769231,0.061371841,Just Music,Male
GIRIBOY,호랑이소굴 (Feat. Jvcki Wai),0.502,0.858,4,-3.813,0,0.242,0.154,0,0.113,0.317,187.79,200000,4,50,2,0.06779661,0.083333333,Just Music,Male
GIRIBOY,"파티피플 (Feat. 염따, Uneducated Kid)",0.771,0.841,4,-3.221,1,0.0718,0.0764,0,0.27,0.725,94.009,201600,4,50,1,0.1125,0.13029316,Just Music,Male
GIRIBOY,예쁘잖아,0.879,0.682,11,-3.849,0,0.209,0.425,0,0.0947,0.835,83.024,201067,4,50,2,0.256756757,0.284644195,Just Music,Male
GIRIBOY,Prod. By Fisherman of wybh,0.545,0.657,1,-2.727,1,0.304,0.503,0,0.527,0.647,78.379,230560,4,50,1,0.04494382,0.063888889,Just Music,Male
GIRIBOY,우결 (Feat. 프롬),0.921,0.667,6,-3.611,0,0.0968,0.352,0,0.0422,0.869,124.932,211378,3,50,1,0.060606061,0.041322314,Just Music,Male
GIRIBOY,Pillow,0.556,0.83,6,-4.868,1,0.198,0.125,0,0.205,0.732,169.963,218519,4,30,5,0.043478261,0.091254753,Just Music,Male
GIRIBOY,설렘주의,0.774,0.735,5,-3.539,0,0.0435,0.221,0,0.0821,0.626,94.997,207673,4,37.5,2,0.068493151,0.034749035,Just Music,Male
BOBBY,꽐라,0.669,0.953,0,-2.43,1,0.0634,0.124,0,0.302,0.538,100.964,211875,4,39,2,0.121621622,0.216617211,YG,Male
BOBBY,가,0.766,0.894,2,-1.618,1,0.14,0.249,0,0.255,0.453,139.98,182431,4,50,1,0.344444444,0.398230088,YG,Male
BOBBY,가드올리고 Bounce,0.766,0.894,2,-1.618,1,0.14,0.249,0,0.255,0.453,139.98,182431,4,43,3,0.123809524,0.200968523,YG,Male
BOBBY,연결고리#힙합,0.588,0.807,4,-4.656,0,0.382,0.385,0,0.352,0.63,94.707,240572,4,41.16666667,6,0.22962963,0.225409836,YG,Male
Jay Park,Prod. By GRAY,0.468,0.952,0,-1.926,0,0.311,0.25,0,0.24,0.66,140.041,191188,4,50,2,0,0,AOMG,Male
Jay Park,세 사람 (With 성시경),0.939,0.519,0,-5.911,1,0.12,0.0715,0,0.0658,0.826,135.054,259983,4,28.14285714,7,0,0,AOMG,Male
Jay Park,Nerdy Love (Feat. 백예린),0.887,0.634,0,-5.763,0,0.112,0.314,3.55E-06,0.0679,0.841,118.036,205384,4,50,2,0.386666667,0.452449568,AOMG,Male
Jay Park,I Like 2 Party,0.718,0.854,9,-3.886,0,0.0765,0.0678,0,0.112,0.782,128.03,236070,3,50,1,0.428571429,0.445283019,AOMG,Male
Jay Park,안아보자 (Feat. 정엽),0.532,0.875,11,-5.218,1,0.243,0.251,0,0.469,0.744,172.119,228102,4,31.5,2,0,0,AOMG,Male
Jay Park,Abandoned (Feat. Dok2),0.673,0.56,1,-8.006,0,0.0412,0.0144,2.22E-06,0.147,0.0545,121.029,259593,4,47,1,0.320987654,0.29468599,AOMG,Male
Jessi,Cold Blooded,0.961,0.739,9,-6.665,1,0.224,0.0794,0,0.0372,0.759,119.96,150053,4,50,2,0.591836735,0.638376384,P NATION,Female
Jessi,인생은 즐거워,0.591,0.876,6,-0.756,0,0.0759,0.035,0,0.218,0.665,92.996,222908,4,50,2,0.157894737,0.267515924,P NATION,Female
Jessi,Pop Ver.,0.703,0.941,11,-5.29,1,0.0322,0.00108,9.35E-05,0.0336,0.922,129.019,242991,4,50,1,0,0,P NATION,Female
CL,나쁜 기집애,0.725,0.84,9,-4.861,1,0.0583,0.00456,0,0.337,0.674,140.055,223034,4,15,1,0.483146067,0.515738499,YG,Female
Woo (?域???,하기나 해 (Feat. Loco),0.756,0.808,7,-3.272,1,0.0752,0.147,0,0.129,0.685,100.018,196020,4,46.66666667,3,0.071428571,0.135,AOMG,Male
Woo (?域???,We Are,0.756,0.808,7,-3.272,1,0.0752,0.147,0,0.129,0.685,100.018,196020,4,28,11,0.282352941,0.257352941,AOMG,Male
HAON,"NOAH (Feat. 박재범, Hoody)",0.753,0.948,9,-3.881,0,0.222,0.257,1.02E-06,0.0931,0.678,116.028,224569,4,50,1,0.361702128,0.389041096,Kcthecompany,Male
Paloalto,moneyflow (다 비켜봐),0.743,0.892,11,-3.132,1,0.256,0.0326,0,0.477,0.567,115.112,198040,4,38.66666667,3,0.236842105,0.296875,Hi-Lite Reocrds,Male
JUSTHIS,처럼 (Feat. 이하이),0.582,0.844,1,-5.205,1,0.357,0.122,0,0.165,0.701,96.035,251093,4,37.5,2,0,0,Indigo,Male
JUSTHIS,사랑 왜했어,0.703,0.841,1,-5.46,1,0.321,0.0963,0,0.0933,0.873,105.09,552325,4,50,2,0,0,Indigo,Male
BLOO,Downtown Baby,0.551,0.619,4,-5.606,0,0.0651,0.349,0,0.109,0.28,177.879,196534,4,33.78571429,14,0.333333333,0.279365079,MKIT RAIN,Male
CHANGMO,BLUE MOON (Prod. GroovyRoom),0.786,0.783,5,-5.598,1,0.0451,0.158,0,0.109,0.449,106.987,203057,4,28.42857143,7,0.2,0.278761062,Ambition Musik,Male
Loco,러브(Prod.로코베리),0.461,0.623,11,-5.04,1,0.0369,0.648,0,0.109,0.415,180.174,220627,4,50,2,0.126984127,0.122047244,AOMG,Male
Loco,잠이 들어야 (Feat. 헤이즈),0.718,0.551,1,-6.388,0,0.0466,0.599,0,0.263,0.278,78.021,251390,4,50,2,0.202898551,0.177489177,AOMG,Male
Loco,YOUNG,0.343,0.704,6,-4.54,0,0.158,0.304,0,0.0679,0.457,63.439,229667,4,35.5,2,0.25,0.293577982,AOMG,Male
Loco,주지마,0.849,0.486,1,-7.049,1,0.0669,0.538,0,0.127,0.546,92.022,231654,4,28.2,10,0.206896552,0.213709677,AOMG,Male
Loco,아마도 그건,0.661,0.551,2,-5.094,1,0.0659,0.28,0,0.107,0.485,78.137,193267,4,46.14285714,7,0,0,AOMG,Male
KillaGramz,"어디 (Feat. DEAN, ZICO)",0.706,0.799,8,-4.232,1,0.172,0.141,0,0.381,0.623,160.013,216226,4,46,2,0.157303371,0.148825065,Cycadelic Records,Male
KillaGramz,"로비로모여 (Feat. 다이나믹듀오, 청하, 뮤지)",0.744,0.813,3,-3.117,0,0.136,0.22,0,0.0969,0.705,97.879,291005,4,50,1,0.244444444,0.265251989,Cycadelic Records,Male
VINXEN,FLYING HIGH WITH U,0.358,0.75,9,-4.746,1,0.269,0.809,0,0.107,0.539,207.595,207187,4,50,1,0.153846154,0.181102362,Romantic Factory,Male
VINXEN,VINXEN,0.806,0.322,10,-9.28,1,0.036,0.888,0.000222,0.102,0.522,109.91,201623,4,50,3,0.157894737,0.119047619,Romantic Factory,Male
C JAMM,연결고리#힙합,0.588,0.807,4,-4.656,0,0.382,0.385,0,0.352,0.63,94.707,240572,4,41.16666667,6,0.22962963,0.225409836,Just Music,Male
Mommy Son,소년점프 (Feat. 배기성),0.698,0.857,10,-1.88,0,0.181,0.0226,7.44E-06,0.125,0.381,150.137,140033,4,50,1,0.048192771,0.040816327,Unknown,Male
lIlBOI (lilboi),연락해 (Feat. 화사),0.754,0.894,1,-2.783,1,0.105,0.164,0,0.103,0.894,139.98,212896,4,50,1,0.135135135,0.174657534,H1GHR MUSIC,Male
Zion.T,5,0.725,0.364,7,-8.55,1,0.159,0.349,1.61E-05,0.122,0.326,90.071,196882,4,43.5,2,0,0,YG,Male
Zion.T,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),0.739,0.348,0,-7.477,1,0.0613,0.675,0,0.326,0.498,98.047,202343,4,31.2,5,0,0.01369863,YG,Male
Zion.T,눈 (Feat. 이문세),0.333,0.263,7,-10.332,1,0.0332,0.92,0.00129,0.119,0.107,79.306,240000,4,32.25,4,0,0,YG,Male
Zion.T,쿵,0.505,0.384,5,-10.58,0,0.428,0.809,5.37E-06,0.405,0.0684,85.892,195409,4,37.75,4,0.138888889,0.111111111,YG,Male
Zion.T,2015,0.731,0.402,9,-5.066,1,0.0556,0.411,0,0.217,0.515,92.255,189154,4,50,1,0,0,YG,Male
Zion.T,꺼내 먹어요,0.662,0.293,4,-11.311,1,0.124,0.494,5.16E-06,0.109,0.297,91.154,161618,4,33.27272727,11,0,0,YG,Male
Zion.T,Just,0.754,0.264,3,-10.956,1,0.0935,0.594,0.000132,0.107,0.184,86.004,192630,4,31.75,8,0.111111111,0.030534351,YG,Male
Zion.T,얼마나 행복하려고 (Feat. Zion),0.539,0.436,3,-8.73,0,0.0504,0.726,0,0.151,0.37,87.111,229350,4,46.75,4,0,0,YG,Male
Zion.T,양화대교,0.539,0.436,3,-8.73,0,0.0504,0.726,0,0.151,0.37,87.111,229350,4,36.09090909,11,0,0,YG,Male
Zion.T,뻔한 멜로디 (Feat. Crush),0.738,0.431,1,-7.341,1,0.0757,0.75,1.55E-05,0.114,0.348,92.038,211857,4,41,2,0,0,YG,Male
F.T. Island,Memory,0.459,0.824,7,-3.179,0,0.0876,0.209,0,0.132,0.342,169.644,195471,4,50,1,0.311111111,0.217821782,FNC,Male
F.T. Island,지독하게,0.557,0.812,4,-3.085,1,0.0286,0.0395,0,0.258,0.496,141.888,250645,4,21.66666667,3,0,0,FNC,Male
F.T. Island,새들처럼,0.487,0.929,5,-2.903,1,0.196,0.211,0,0.288,0.334,145.978,208640,4,50,2,0.133333333,0.098265896,FNC,Male
F.T. Island,Hello Hello,0.526,0.908,6,-2.717,0,0.172,0.0806,0,0.0622,0.714,199.947,195944,4,35.25,4,0.241935484,0.311965812,FNC,Male
F.T. Island,사랑사랑사랑,0.643,0.802,9,-3.87,0,0.0535,0.421,0,0.214,0.49,134.993,233592,4,22.33333333,3,0,0,FNC,Male
F.T. Island,눈물이 흐른다,0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4,50,1,0,0,FNC,Male
F.T. Island,눈물이 흐른다,0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4,50,1,0,0,FNC,Male
F.T. Island,나쁜 여자야,0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4,34.2,5,0,0,FNC,Male
F.T. Island,나쁜남자 착한여자 (Feat. 허가윤 Of 4minute),0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4,50,1,0.253968254,0.384858044,FNC,Male
F.T. Island,나쁜사람,0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4,50,1,0,0,FNC,Male
F.T. Island,Heaven,0.373,0.752,11,-3.554,0,0.045,0.234,0,0.353,0.286,115.151,225160,4,50,1,0,0,FNC,Male
CNBLUE,YOU'RE SO FINE,0.737,0.818,8,-2.892,1,0.0492,0.0936,0,0.0577,0.893,116.93,232859,4,50,1,0.317460317,0.355731225,FNC,Male
CNBLUE,Can't Stop,0.596,0.882,1,-2.258,1,0.0697,0.621,0,0.0682,0.4,130.027,237864,4,28.66666667,3,0.333333333,0.298507463,FNC,Male
CNBLUE,I'm Sorry,0.714,0.883,0,-2.286,1,0.0433,0.029,0,0.172,0.679,131.005,230424,4,23.25,4,0.37,0.337874659,FNC,Male
CNBLUE,Friday (T.G.I.Friday's Brand Song),0.603,0.941,4,-3.285,0,0.0688,0.00698,0,0.352,0.818,143.944,200255,4,50,1,0.436619718,0.488888889,FNC,Male
CNBLUE,Hey You,0.508,0.853,0,-3.215,1,0.143,0.0339,0,0.287,0.67,200.157,236513,4,25,2,0.636363636,0.592465753,FNC,Male
