Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,weeks_on_chart,English_percent
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,LION,40OyiVO9NtBg9R2Gpwxs3u,0.741,0.715,4,-5.206,0,0.034,0.0318,0,0.121,0.187,109.989,210973,4,117.3888889,18,
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,HANN (Alone),7gr57cYekMWriyJYbT7oZ4,0.709,0.718,6,-3.315,0,0.0312,0.059,0,0.167,0.24,104.971,205820,4,130,1,
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,LATATA,2ezKXygNO30pXyDQXkm6oD,0.774,0.792,9,-4.019,0,0.224,0.00427,1.15E-06,0.283,0.505,98.1,202773,4,200,1,
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,"You, Who?",5WLLVrfFNbseupmtv0p2B1,0.477,0.8,0,-3.267,1,0.0882,0.228,0,0.106,0.675,96.04,219330,4,48.5,6,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Bad Boy,1WCOna34eEMPgjfOOZkGQc,0.822,0.574,5,-4.02,0,0.0461,0.351,0,0.245,0.743,116.987,182587,4,100.0888889,45,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Be Yourself,0LCd5cmqVkZy0koiWB4kb9,0.596,0.874,4,-1.86,0,0.0423,0.114,0,0.245,0.646,115.053,205187,4,127,1,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Loveship,6Hqk3UKf4uIrdbkJvwM7y3,0.384,0.384,10,-7.001,1,0.0312,0.881,0,0.0947,0.0759,129.12,259867,4,84.4,10,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Snapping,4IOxk5ep5ONrdlL0ZIy64v,0.746,0.726,8,-3.499,0,0.0394,0.0706,3.43E-06,0.278,0.578,104.961,213164,4,154.1111111,9,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Gotta Go,1exnDFdC34GyBcaLt9ZJfX,0.531,0.83,3,-2.526,0,0.0446,0.0741,0,0.0993,0.419,101.903,221813,4,156.85,20,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Love U,0Hk7Aoxk7qdfj7bO83iL69,0.774,0.92,8,-0.513,0,0.0694,0.333,0,0.101,0.685,120.039,190921,4,168,1,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Roller Coaster,6DIW7GJbuGZdHolRcPWprP,0.633,0.907,6,-1.459,0,0.048,0.317,0,0.221,0.74,130.001,212136,4,107,1,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Why Don?ôt You Know,3L6OalQDbdCS0Tg1kFccYn,0.703,0.923,9,-0.962,0,0.148,0.32,0,0.367,0.623,100.038,198420,4,37.57142857,21,
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Week,4banEKlbDsBOIvBDTssAf1,0.592,0.483,4,-7.025,1,0.0446,0.836,6.83E-05,0.14,0.388,82.831,202547,4,86,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,ZERO:ATTITUDE (Feat. pH-1),7oZ7KgLcFZGJ0EZXi6BR7M,0.738,0.951,11,-0.754,0,0.124,0.0227,0,0.283,0.73,119.964,180907,4,119,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Panorama,0CnpSTdL9l5vQM4YnzXtyo,0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,222853,4,94.51515152,33,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Sequence,4Wa3kUtGTeuPuC9qF9wF0g,0.793,0.849,1,-3.137,0,0.114,0.00311,0,0.0506,0.771,125.957,190867,4,183,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,O Sole Mio,6XvsuNhva4yQPwjpniUnsd,0.657,0.96,0,-2.087,1,0.105,0.0154,0,0.625,0.381,102.95,210320,4,200,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Welcome,0n25TbWLbt9VrrPVZr6MDQ,0.655,0.44,7,-4.654,0,0.0316,0.353,1.62E-06,0.373,0.595,121.962,85147,3,131,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Secret Story of the Swan,7G6WuVZuTbF6JcnA9wOvsD,0.703,0.941,7,-0.995,0,0.0808,0.131,0,0.319,0.758,102.969,192333,4,77.33333333,18,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Pretty,7Jmx9JHRCeMRsuLGaZI3Re,0.739,0.954,6,-1.049,1,0.0561,0.0466,0,0.268,0.849,123.948,199933,4,122,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Merry-Go-Round,1zMWOzjhKVlWvzvEK3e5n8,0.698,0.971,4,-1.087,0,0.113,0.0245,0,0.358,0.719,122.027,180827,4,134.5,2,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Rococo,6IlW4Md08R0ktuGWUYWleN,0.81,0.931,0,-1.27,1,0.154,0.126,0,0.376,0.611,117.975,193120,4,160,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,With*One,4ibtE8FK5uFcVPhGath9zk,0.538,0.84,0,-2.091,1,0.072,0.295,0,0.12,0.406,171.837,219013,4,152,1,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Violeta,0Qzs7eyyx6Il1qkA4wqUHm,0.712,0.885,7,-2.96,1,0.0605,0.00391,0,0.105,0.661,115.009,200912,4,177.3333333,3,
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,La Vie en Rose,3WfaJhCL4p2JbdffJjV6Va,0.699,0.907,9,-1.208,0,0.0544,0.0868,0,0.115,0.621,115.978,218994,4,34,1,
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Hate,3Hd6zm1J4bVeu4VXwaDQL3,0.686,0.902,6,-3.78,0,0.163,0.0474,1.02E-06,0.201,0.615,149.96,216333,4,46,6,
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Crazy,5DZdCgnX9xAj59X6X7cQBs,0.54,0.929,7,-2.646,1,0.279,0.00584,4.11E-06,0.424,0.621,176.019,192400,4,39.36,25,
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Cold Rain,79lj6zTJKochk5a76P2c0J,0.574,0.767,11,-4.233,1,0.0745,0.48,0,0.338,0.542,172.043,218520,4,49.33333333,6,
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Ready Go,2rDxYdAeoOdMPJvEFGqBfZ,0.646,0.966,8,-3.172,1,0.128,0.00274,0,0.0599,0.506,133.995,213680,4,57,1,
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Freestyle,0NEIgE4Rde0isOOpd8LZG8,0.771,0.882,0,-2.491,1,0.0403,0.0193,0,0.35,0.751,127.018,200533,4,62.75,4,
AOA,54gWVQFHf8IIqbjxAoOarN,Come See Me,5KrvZAR95aP5Otmsiwp9pC,0.601,0.871,7,-1.469,1,0.0619,0.0374,0,0.391,0.66,127.978,202680,4,110,10,
AOA,54gWVQFHf8IIqbjxAoOarN,Bingle Bangle,04LMZmQh5Le3F7OwLwHDEM,0.802,0.864,7,-3.888,1,0.0639,0.0293,0,0.335,0.745,111.994,221779,4,68.33333333,3,
AOA,54gWVQFHf8IIqbjxAoOarN,Good Luck,577ckDBuyYNGeqetUhbv7d,0.603,0.876,5,-3.217,0,0.25,0.0745,0,0.447,0.887,187.936,187025,4,40.46153846,13,
AOA,54gWVQFHf8IIqbjxAoOarN,Heart Attack,7pm5uhK7xiEM9fQvuCE78l,0.661,0.97,0,-1.802,1,0.091,0.137,0,0.887,0.773,125.993,196522,4,53.7804878,41,
AOA,54gWVQFHf8IIqbjxAoOarN,Luv me,4xOpEooPfRHGZwSZELOtAB,0.715,0.945,0,-3.639,0,0.0359,0.00535,0,0.186,0.808,122.026,209440,4,99,1,
AOA,54gWVQFHf8IIqbjxAoOarN,Like a Cat,548FKDwnyPFkfWmtoK6ETA,0.701,0.968,1,-0.913,1,0.078,0.103,0,0.832,0.913,100.009,219533,4,48.75,24,
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,pporappippam Î≥¥ÎùºÎπ?Î∞?7oQh96s9YemWG3A4zkIbrU,0.714,0.828,1,-4.68,0,0.0428,0.0513,0.0652,0.0347,0.318,120.014,206617,4,78.14285714,35,,
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,LALALAY ?†ÎùºÎ¶?0wqdresTib8pJkrpKK1nmF,0.699,0.806,11,-4.818,0,0.0494,0.00133,0,0.0579,0.615,110.014,174880,4,184,2,,
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,Gashina,0jFHMDRXxKaREor3hBEEST,0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.195,0.53,93.941,180000,4,18.3,20,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Thank you,3ZsDedN6LsO0jyfE8Re494,0.759,0.85,6,-2.931,1,0.0665,0.179,0,0.0505,0.666,104.968,240680,4,131,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Dumhdurum,55kuHkT2CWhWKF6CoRDnJq,0.653,0.923,8,-2.163,0,0.0621,0.145,0,0.137,0.692,114.902,208053,4,63.87878788,33,
Apink,2uWcrwgWmZcQc3IPBs3tfU,I'm so sick,6oZee3RwM7GHykYHZeb7GT,0.594,0.81,6,-2.083,0,0.0531,0.128,0,0.0324,0.777,123.752,199403,4,112,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,OASIS,4vnzvaj4jYOiFiPoZvNZqy,0.661,0.947,0,-2.047,1,0.0508,0.188,0,0.956,0.583,96.987,241591,4,100,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,FIVE,6JtfR9xa0HII5UWXfdjvsQ,0.664,0.903,11,-2.025,1,0.0351,0.271,0,0.453,0.788,115.029,192407,4,38.66666667,15,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Kok Kok,66t3n50Ycj91XnLvrsomHt,0.776,0.831,0,-3.664,1,0.0491,0.151,0,0.159,0.794,119.97,209041,4,97,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Eyes,3AMlFNplU7hBxXKf7hCNxK,0.459,0.608,10,-4.764,1,0.0425,0.579,0,0.217,0.275,176.029,236965,4,75,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Always,3xNuQk0dq7wy0B6k1vOvPj,0.661,0.806,7,-3.849,1,0.0404,0.353,0,0.156,0.794,102.147,181506,4,32,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Promise U,6oZYSOKuo7geKRL7rBGTJd,0.725,0.534,1,-6.825,1,0.048,0.426,2.68E-06,0.0999,0.406,139.853,224847,4,16,1,
Apink,2uWcrwgWmZcQc3IPBs3tfU,LUV,7EZ79Zl4XsPS320q0KXC6E,0.735,0.911,6,-3.282,0,0.0437,0.0511,0,0.074,0.685,103.978,238920,4,40.68181818,22,
Apink,2uWcrwgWmZcQc3IPBs3tfU,Mr. Chu,6fT9eZYgSvhu9v8wzrZkdG,0.769,0.837,2,-3.499,1,0.0631,0.359,0,0.238,0.584,120.005,214750,4,34,11,
Apink,2uWcrwgWmZcQc3IPBs3tfU,My My,7lrLDy8ZYL5KLx2Z9GZTaP,0.68,0.949,5,-2.836,0,0.039,0.0151,3.62E-05,0.0433,0.555,107.988,234967,4,23.2,5,
Apink,2uWcrwgWmZcQc3IPBs3tfU,It Girl - Remix Version,5sKSUNxj15VKIDLVLo7wiK,0.778,0.8,11,-5.894,1,0.0608,0.211,6.88E-05,0.093,0.799,97.98,204700,4,63.33333333,3,
Apink,2uWcrwgWmZcQc3IPBs3tfU,I don't Know,5DM5iNhImOgjBW3c5OgYLn,0.627,0.841,5,-3.398,0,0.0287,0.0708,0,0.128,0.274,132.052,224160,4,51,10,
DEAN,3eCd0TZrBPm2n9cDG6yWfF,The Unknown Guest,28WctYFXTOeQm4FTYgENyp,0.377,0.199,4,-16.499,1,0.0448,0.952,3.03E-05,0.171,0.34,112.987,116759,3,82,1,
DEAN,3eCd0TZrBPm2n9cDG6yWfF,Come Over,7LN1f9jAIu7yxBzsLMN7RB,0.496,0.63,6,-7.849,0,0.186,0.0747,0,0.638,0.318,168.225,266137,4,47.8,15,
TAEMIN,13rF01aOogvnkuQXOlgTW8,Advice,4rOODw637hsmsq0uzT0DN3,0.659,0.821,9,-2.215,0,0.0468,0.406,0,0.114,0.353,161.983,191640,4,74.5,2,
TAEMIN,13rF01aOogvnkuQXOlgTW8,Day and Night,2pp23RYpdWNaqDrM67rNLw,0.592,0.728,4,-5.059,0,0.0897,0.372,0,0.137,0.464,91.926,193572,4,11,1,
TAEMIN,13rF01aOogvnkuQXOlgTW8,Named,5t1Muz9vAQRnlx2Zk05DqK,0.52,0.609,6,-4.632,1,0.0288,0.241,1.15E-05,0.106,0.412,108.021,217681,4,66,3,
SEUNGRI,20j1uz7iDOtIvIzCr5S8nx,Magic,0U8VjK2jMx6ynZfKYkHHvE,0.814,0.667,11,-4.871,0,0.0656,0.00323,0,0.182,0.727,121,200493,4,90,1,
SEUNGRI,20j1uz7iDOtIvIzCr5S8nx,White Love,7EJqtpukPFp5HqmOmvF5Ie,0.781,0.844,7,-3.343,1,0.0479,0.0958,0,0.0844,0.804,129.997,224573,4,94,1,
Trouble Maker,0ztjVBmFk6OuHq6XBBwMI9,Now,6S5QQ4byCmcm7OcgG3vsyZ,0.694,0.9,2,-3.31,0,0.0393,0.39,4.81E-06,0.27,0.6,117.94,218697,4,53,1,
Trouble Maker,0ztjVBmFk6OuHq6XBBwMI9,Trouble Maker,0RP3Qjp1QhIjhtG7gYoBqn,0.838,0.805,10,-2.723,0,0.0541,0.0826,3.77E-06,0.0778,0.952,115.026,219638,4,5.5,4,
HyunA,3UwlejyX2b458azZ7eCnHb,Lip & Hip,5C2d3tz8WACjmw7T6TthQ2,0.742,0.847,11,-2.763,0,0.0485,0.00117,8.49E-06,0.142,0.516,112.95,209747,4,52.4,5,
HyunA,3UwlejyX2b458azZ7eCnHb,BABE,5kFakScPV7ZWXStUSvQmxA,0.819,0.837,1,-3.246,0,0.0908,0.168,0,0.0842,0.67,110.045,193328,4,47.95833333,24,
HyunA,3UwlejyX2b458azZ7eCnHb,How's this,6Wqmn89a8tItOh3NLEhNTD,0.746,0.917,6,-2.182,1,0.0542,0.0225,0,0.0527,0.72,100.01,199210,4,45.14285714,7,
HyunA,3UwlejyX2b458azZ7eCnHb,Say you love me,35FuyotQe6ViXcpbAw2MXW,0.733,0.878,11,-3.133,0,0.046,0.346,0,0.191,0.754,142.005,183380,4,48.6,5,
HyunA,3UwlejyX2b458azZ7eCnHb,Ice Cream (Feat. Maboos),6TBGYsimcC1FarPc0I7AYN,0.814,0.924,11,-2.634,1,0.0519,0.131,0,0.279,0.967,120.015,195788,4,84,1,
HyunA,3UwlejyX2b458azZ7eCnHb,Bubble Pop!,59JkwCdGIMTZYb0j75vebU,0.84,0.871,10,-4.662,0,0.0639,0.0842,0.00392,0.285,0.767,146.005,212245,4,30.72727273,11,
HyunA,3UwlejyX2b458azZ7eCnHb,Change (Feat. Jun Hyung Yong From BEAST),6kFDvPj3FVpQ90HZ5PacxE,0.874,0.79,1,-4.376,1,0.0521,0.0124,0,0.11,0.623,125.029,211333,4,28.53333333,15,
WINNER,5DuzBeOgFwViFcv00Q5PFb,ISLAND,6xZbRSkdowxgRj6U8qQF1b,0.816,0.758,3,-4.249,0,0.0467,0.342,0,0.349,0.79,102.983,207769,4,47.4,5,
WINNER,5DuzBeOgFwViFcv00Q5PFb,REALLY REALLY,4iJyTp1KwCeBKhf7h0SwsD,0.765,0.77,2,-3.16,1,0.0592,0.167,0,0.0854,0.581,103.005,203057,4,40.61904762,42,
WINNER,5DuzBeOgFwViFcv00Q5PFb,FOOL,1mTlfqaoh3piVp3Uhdv7jB,0.652,0.602,4,-5.452,1,0.0348,0.721,0,0.108,0.521,140.021,221793,4,55.5,6,
WINNER,5DuzBeOgFwViFcv00Q5PFb,BABY BABY,2zLRE8rUhH2i7maIU5sWVI,0.534,0.527,0,-6.154,1,0.0391,0.048,0,0.33,0.314,179.908,246253,3,45.66666667,6,
WINNER,5DuzBeOgFwViFcv00Q5PFb,SENTIMENTAL,7000FosyVc1UpvN2Sckidx,0.768,0.76,7,-5.673,1,0.0619,0.287,0,0.377,0.712,118.06,209281,4,43,13,
WINNER,5DuzBeOgFwViFcv00Q5PFb,IMMATURE,5xOmm055dO2yo7SkkyhXJq,0.751,0.808,1,-5.014,0,0.075,0.0312,0,0.3,0.736,126.044,192697,4,25,1,
WINNER,5DuzBeOgFwViFcv00Q5PFb,I'M YOUNG,26t8QQ0oibWO00k25hEGSN,0.468,0.263,8,-10.695,0,0.0399,0.845,0,0.365,0.258,129.614,213438,4,30,1,
WINNER,5DuzBeOgFwViFcv00Q5PFb,PRICKED (MINO&TAEHYUN),65tvwcHf4V5yKLHMrAwKje,0.464,0.428,9,-8.062,0,0.0337,0.474,0,0.366,0.389,129.813,231793,4,54.4,5,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Summer or Summer,6tU92qp9bJWAW86IHUggUa,0.78,0.816,9,-3.724,1,0.141,0.203,0,0.364,0.674,130.014,199027,4,129.6666667,3,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,FRUITY (Prod. GroovyRoom),3Si1KOsqxePiBoYX5ozmmn,0.705,0.757,0,-5.242,0,0.132,0.109,0,0.1,0.813,97.02,201728,4,49.33333333,3,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Paradise,2wUasCp2nKSNFB9eVkITvy,0.705,0.829,7,-2.398,1,0.0516,0.0756,0,0.129,0.649,88.954,204424,4,54,1,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,One Step (feat.Jay Park),5V3cwxCMYUHCf8dtWgbw7e,0.677,0.777,0,-4.065,1,0.13,0.0552,0,0.296,0.719,151.035,196803,4,68.5,2,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Love Like This (feat.Dok2),2J3zxqulgu8TWqb5ZdXWL4,0.694,0.853,8,-3.445,1,0.175,0.182,0,0.108,0.76,99.039,211400,4,50.75,4,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,And Then,0LGkZHnbbmpZVK27YfWxly,0.432,0.449,6,-5.383,1,0.0359,0.707,0,0.267,0.416,131.738,261684,4,51.75,4,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,I Miss You,2xVa7H8QFrxuNobdkVcUjG,0.588,0.538,6,-2.865,1,0.0258,0.702,0,0.13,0.379,105.836,229128,4,59.75,4,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Love Line,4EbPq7WrnjOLUKrEind6DM,0.593,0.796,7,-3.001,0,0.0525,0.186,0,0.271,0.6,103.452,201528,4,50,5,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Money [From ?úUnpretty Rapstar 2 Track 5?ù],5Wtb7JR7LJ1zj0vBXqYb6R,0.79,0.84,10,-4.192,0,0.165,0.0433,0,0.248,0.426,135.1,205372,4,57.5,2,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,DARK PANDA,7w9uC59R7VtDP8O1Bi3awj,0.512,0.894,8,-5.006,0,0.276,0.456,2.64E-06,0.11,0.408,122.129,209920,4,62,2,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Come a little closer,6fooGTw6sy5VY1F7vjdqDx,0.522,0.462,10,-7.054,1,0.0289,0.571,0,0.157,0.272,80.016,220160,4,61.4,5,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Coach Me (feat. JooHeon),6MaGXe3AN3pyxys593p2rH,0.695,0.872,5,-3.411,1,0.285,0.172,0,0.223,0.785,149.882,220954,4,40.5,4,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Erase,61wVRxT2l9NYgN2bbu8mzS,0.634,0.593,3,-4.522,0,0.0406,0.0936,0,0.0823,0.642,94.091,228080,4,51.69230769,13,
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,"Me Because You (From ""Glory Jane"" Original Television Soundtrack Pt. 1)",50yIFWjoSrru0xtWbvsQyz,0.481,0.711,8,-4.823,1,0.045,0.58,0,0.0959,0.216,135.874,234440,4,48.6,5,
EXID,1xs6WFotNQSXweo0GXrS0O,I Love You,7n2HVHWqFsyAOs5HqmE1Dl,0.695,0.832,9,-3.455,0,0.0288,0.000371,0.000483,0.469,0.249,111.997,194699,4,72,1,
EXID,1xs6WFotNQSXweo0GXrS0O,DDD,3nXUfNbkv8ikaSdHwEp0oY,0.718,0.794,11,-2.877,0,0.0703,0.0806,0,0.0679,0.751,114.285,205821,4,27.22222222,9,
EXID,1xs6WFotNQSXweo0GXrS0O,Night Rather Than Day,3ekdsWPG0ZtVrvEUPe2Djv,0.756,0.845,1,-3.095,1,0.139,0.111,0,0.311,0.711,110.027,198414,4,40.75,8,
EXID,1xs6WFotNQSXweo0GXrS0O,Hot Pink,3t1HegTbjLFXUaNAElhR7T,0.769,0.962,1,-1.812,1,0.0691,0.357,2.32E-06,0.375,0.708,107.008,200729,4,37.21052632,19,
Weki Meki,5LWkv2hDbDwZL3zNwZYNPx,I don't like your Girlfriend,37rK6ROaBARrdv442m8zMu,0.767,0.941,2,-3.002,1,0.196,0.0217,0.000411,0.169,0.568,99.961,199757,4,95,1,
G-Dragon,30b9WulBM8sFuBo17nNq9c,INTRO. Í∂åÏ???(Middle Fingers-Up),0ZzINCbYHNFtlGGjhNqTf3,0.742,0.896,0,-3.22,1,0.136,0.143,0,0.139,0.695,140.012,222722,4,41.33333333,3,
G-Dragon,30b9WulBM8sFuBo17nNq9c,Í∞úÏ?Î¶?(BULLSHIT),0tnGCQAvjrRkB79fDMqV9z,0.756,0.821,0,-5.494,1,0.0891,0.0533,0,0.354,0.574,96.008,182079,4,51,8,
G-Dragon,30b9WulBM8sFuBo17nNq9c,SUPER STAR,1WbFTVU0fj89qGAtHYSOnJ,0.743,0.718,7,-4.529,1,0.049,0.0294,2.01E-06,0.045,0.364,129.959,225944,4,47,7,
G-Dragon,30b9WulBM8sFuBo17nNq9c,"Î¨¥Ï?(?°È?) (Untitled, 2014)",16BS342F89MDqouSxgLaUK,0.583,0.461,4,-5.153,1,0.0321,0.785,1.70E-05,0.13,0.263,79.826,222868,4,38.29032258,31,
G-Dragon,30b9WulBM8sFuBo17nNq9c,OUTRO. ?†Í≥°(Á•ûÊõ≤) (Divina Commedia),46D6LQo5pQtkLGa7wTdTnK,0.691,0.6,8,-4.336,0,0.137,0.654,0,0.63,0.237,131.804,224400,4,45,3,
G-Dragon,30b9WulBM8sFuBo17nNq9c,Crayon,1HMbjnCFGOWd8Sqou4maxM,0.718,0.934,11,-3.787,0,0.169,0.046,0,0.687,0.308,132.017,196920,4,33.41176471,17,
G-Dragon,30b9WulBM8sFuBo17nNq9c,Without You (Feat. ROSE),3V375E3xldRPEEcIKiw83l,0.6,0.678,11,-6.894,1,0.0372,0.0311,0,0.338,0.326,123.991,242677,4,97,1,
G-Dragon,30b9WulBM8sFuBo17nNq9c,That XX,7g97EfyxPG5XZgYmLig9ML,0.764,0.47,4,-5.642,0,0.0433,0.533,0,0.133,0.801,119.886,199629,4,52,2,
G-Dragon,30b9WulBM8sFuBo17nNq9c,Missing You (Feat. Kim Yuna),3BqfHyw9cLm6POreivziWN,0.742,0.792,5,-4.713,1,0.0651,0.138,0,0.0704,0.78,123.001,207090,4,37.2,5,
G-Dragon,30b9WulBM8sFuBo17nNq9c,Today (Feat. Kim Jong Wan),0tsbMAxGvVrTTufKgcT7Q7,0.749,0.846,4,-3.882,1,0.0536,0.109,0,0.662,0.896,126.994,219005,4,50.9,10,
HEIZE,5dCvSnVduaFleCnyy98JMo,On Rainy Days (2021),4a0OYMqeBOGuzCPLg5SfWU,0.468,0.637,10,-7.618,0,0.216,0.862,0,0.384,0.123,87.998,230187,4,34.9047619,21,
HEIZE,5dCvSnVduaFleCnyy98JMo,HAPPEN,1MtCOuTy3B6fU72LQPvg16,0.704,0.674,9,-4.972,0,0.0799,0.168,0,0.341,0.565,112.893,193560,4,15.71875,32,
HEIZE,5dCvSnVduaFleCnyy98JMo,Like the first time (Feat. Gary),627R8FsZQCSyExWyMDrdcw,0.538,0.503,11,-5.127,0,0.0283,0.752,0,0.198,0.665,109.945,198027,4,107.6,10,
HEIZE,5dCvSnVduaFleCnyy98JMo,Flu (Feat. CHANGMO),4UvCALmo79YixYwRsrYYbe,0.553,0.544,7,-6.188,0,0.236,0.432,0,0.133,0.218,168.12,186160,4,116.6666667,6,
HEIZE,5dCvSnVduaFleCnyy98JMo,Why,1oEMCcw6M6aSVVDURlBFeu,0.553,0.706,11,-4.61,0,0.0338,0.175,2.57E-05,0.253,0.427,94.913,188573,4,165,2,
HEIZE,5dCvSnVduaFleCnyy98JMo,The Walking Dead (Feat. Kim Feel),1LBNTcVnGw8eJ5oQQmmMZZ,0.383,0.588,2,-6.049,1,0.0376,0.667,6.00E-06,0.113,0.365,82.843,193280,4,135.25,4,
HEIZE,5dCvSnVduaFleCnyy98JMo,From the Rain (Feat. Ahn Ye Eun),1rJjHutRgSOQ3kjiA5e8Wt,0.698,0.463,8,-6.855,0,0.0413,0.61,0,0.106,0.38,144.057,164893,3,158.6666667,3,
HEIZE,5dCvSnVduaFleCnyy98JMo,"Hi, hello?",71zma1WRfDRYHxI5SBM0jb,0.359,0.486,9,-4.342,0,0.0546,0.801,0,0.124,0.419,187.991,248773,3,176,1,
HEIZE,5dCvSnVduaFleCnyy98JMo,You're Cold,5sVeJMHMfCWf2H6g66KQXz,0.555,0.55,10,-5.149,1,0.0368,0.768,0.00138,0.123,0.351,78.044,234093,4,121,7,
HEIZE,5dCvSnVduaFleCnyy98JMo,Lyricist,1eEHOnrNLP46aGKLb1LtMI,0.566,0.628,11,-5.493,0,0.0574,0.721,1.14E-05,0.352,0.5,139.569,196120,4,106.8333333,6,
HEIZE,5dCvSnVduaFleCnyy98JMo,Things are going well,0v37jflanpPmSEP9I5xFLi,0.643,0.609,11,-5.187,0,0.0471,0.751,0,0.33,0.464,93.072,201133,4,99.66666667,3,
HEIZE,5dCvSnVduaFleCnyy98JMo,Falling Leaves are Beautiful,7sNPQxJLeBNOQY1pEDZl1K,0.397,0.573,1,-6.769,1,0.0918,0.596,1.45E-06,0.379,0.37,93.781,202933,4,140.5714286,7,
HEIZE,5dCvSnVduaFleCnyy98JMo,First Sight,2g76vE59gdow7ynPQdzuaw,0.691,0.728,4,-5.41,0,0.0418,0.168,1.88E-05,0.0735,0.239,104.982,205523,4,10,1,
HEIZE,5dCvSnVduaFleCnyy98JMo,Would Be Better,1SFU8yIGdmgNeO8PDNBdQu,0.408,0.586,8,-6.735,0,0.0444,0.561,0,0.0974,0.32,140.821,222566,4,37.75,4,
HEIZE,5dCvSnVduaFleCnyy98JMo,In the Time Spent with You,38l4jNSIzaReyLufJeagVi,0.374,0.721,5,-5.302,1,0.0579,0.188,1.47E-05,0.124,0.117,161.685,225700,4,40,2,
HEIZE,5dCvSnVduaFleCnyy98JMo,Don't Know You,1Zv6zo71iDXH07Lin7hxMg,0.699,0.562,4,-5.573,0,0.253,0.213,0,0.42,0.471,104.995,189410,4,31.39285714,28,
HEIZE,5dCvSnVduaFleCnyy98JMo,Dark Clouds,3xDYVkGV8EDDRwzyDH1a6p,0.893,0.714,1,-5.428,1,0.0444,0.0693,1.01E-05,0.0519,0.832,104.975,167944,4,41.33333333,6,
HEIZE,5dCvSnVduaFleCnyy98JMo,rainin' with u,1c8poxytGwZ14agUHSfquQ,0.342,0.115,6,-18.668,0,0.0522,0.979,0.916,0.871,0.0787,72.013,135869,4,64,1,
